01:no,02:tool,03:status,04:time_sec,05:depth,05:mem_kb,10:ninit_trans,11:ninit_trans,12:ncells,13:nclauses,14:navg_clause_len
1,apalache,NoError,8,0,362308,0,0,61,43,8
2,apalache,NoError,30,0,607960,0,0,14502,36648,17
3,apalache,NoError,8,0,255552,0,0,214,298,12
4,apalache,NoError,10,0,321544,0,0,3380,13202,18
5,apalache,NoError,8,0,245672,0,0,74,90,10
6,apalache,NoError,6,0,278520,0,0,614,1238,16
7,apalache,NoError,7,0,275004,0,0,27,74,4
8,apalache,NoError,8,0,340608,0,0,3238,9497,17
