01:no,02:tool,03:status,04:time_sec,05:depth,05:mem_kb,10:ninit_trans,11:ninit_trans,12:ncells,13:nclauses,14:navg_clause_len
1,apalache,NoError,6,0,276264,0,0,56,38,7
2,apalache,NoError,32,0,466512,0,0,18323,47370,17
3,apalache,NoError,7,0,238060,0,0,213,297,12
4,apalache,NoError,10,0,284144,0,0,3352,13166,18
5,apalache,NoError,6,0,219572,0,0,72,88,10
6,apalache,NoError,6,0,238752,0,0,705,1269,16
7,apalache,NoError,5,0,230596,0,0,27,74,4
8,apalache,NoError,7,0,294032,0,0,3183,9491,18
