01:no,02:tool,03:status,04:time_sec,05:depth,05:mem_kb,10:ninit_trans,11:ninit_trans,12:ncells,13:nclauses,14:navg_clause_len
1,apalache,NoError,5,0,317404,0,0,56,38,7
2,apalache,NoError,52,0,498972,0,0,18372,47419,17
3,apalache,NoError,7,0,287636,0,0,213,297,12
4,apalache,NoError,8,0,281192,0,0,3352,13166,18
5,apalache,NoError,6,0,235448,0,0,72,88,10
6,apalache,NoError,7,0,294136,0,0,705,1269,16
7,apalache,NoError,6,0,280776,0,0,27,74,4
8,apalache,NoError,9,0,320084,0,0,3116,9181,18
