01:no,02:tool,03:status,04:time_sec,05:depth,05:mem_kb,10:ninit_trans,11:ninit_trans,12:ncells,13:nclauses,14:navg_clause_len
1,apalache,NoError,11,0,356736,0,0,61,43,8
2,apalache,NoError,37,0,616908,0,0,14502,36648,17
3,apalache,NoError,8,0,306288,0,0,214,298,12
4,apalache,NoError,12,0,322144,0,0,3380,13202,18
5,apalache,NoError,8,0,251164,0,0,74,90,10
6,apalache,NoError,10,0,256824,0,0,614,1238,16
7,apalache,NoError,9,0,261004,0,0,27,74,4
8,apalache,NoError,9,0,343300,0,0,3200,9336,18
